,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15
2021,266.85886089221043,361.7070042501108,-873.1053322523959,-489.1341856556575,-31.863352377733253,367.56704099524666,-451.52813604661065,853.6107655883145,-47.567580575887526,798.5202769718534,208.1007457098371,-621.4524919153603,-301.9640227597673,-653.0659645579508,-240.61563480686476
2022,465.28491253837586,383.11735912900866,-735.0486127692626,-500.3067427009872,-49.81022539947718,391.530443042284,-466.30986011890104,908.3423380690599,-47.860730603958956,847.47043365249,214.89518350373666,-681.1751393760956,-313.9694127345695,-705.192433486236,-242.2643515195219
2023,260.3097542603937,324.931036057813,-650.0243368936642,-329.00764615270043,-41.24779555785826,348.98091567622885,-447.489972901781,807.2270565923849,-80.9570140974888,761.8575475522741,189.15962951699873,-625.7310934783336,-307.40424091345767,-640.5605747514438,-224.72757116629768
2024,111.93980610185659,183.18075050505263,-384.52531480761,-302.3360242807639,-15.926697921631458,187.52441057437804,-237.24177316010957,464.0462800829665,-26.05840951509012,512.0434409422559,91.80085653621533,-343.77718791082714,-40.251873331685054,-400.61130461626317,-73.50271503949733
2025,410.3271380298955,497.337572293673,-1169.6843916466887,-670.020224239999,-41.074355156629075,535.6450813577253,-646.2831869210636,1246.171870179721,-65.41440124259556,1139.8867381527186,277.7443380788249,-986.2575359660751,-416.21721338952904,-978.7173114932425,-339.4986898204413
2026,379.9376228954183,510.9807370348258,-946.4038733166637,-637.2335838165719,-70.90102507953814,536.1096842047406,-634.8455965324086,1266.3334625847353,-81.85452109710607,1117.1775856302845,312.6746930149739,-881.6727515721932,-372.50463976548895,-1070.6562253079233,-333.74970100383837
2027,370.8762801201209,484.18799021901975,-939.9789376838352,-576.7085106077415,-43.23111993071124,511.4685150166443,-615.6965090769446,1165.0512903764895,-34.18639091748988,1069.004387649163,282.69079380911916,-982.3136538084901,-401.35556737271827,-970.2700144741269,-320.8296957263178
2028,397.39939855137015,530.8612543853906,-980.3916029558122,-647.0424072466643,-67.97787042082675,554.4405650602364,-660.8299124474659,1277.7198907879774,-74.93425497634661,1155.0750053783324,322.5473808094778,-930.2592342579794,-395.22766135464036,-1113.0053603283404,-350.4771396309756
2029,345.34939767356656,530.0516527538203,-857.9888728119215,-658.8671183267172,-54.956134494318825,480.9162884570074,-550.6849283160233,1116.9944247984877,-37.494796747061535,993.7255489738621,301.38008640772796,-847.0905651141603,-354.9258734113885,-760.7194702351029,-292.07567646323054
2030,242.09828719339146,311.5384936346202,-575.1522720421394,-398.1938281733995,-25.073292331782607,314.7474460162317,-171.4381454867482,726.1614063183163,-40.13579985532688,667.6091460644902,169.83925006202054,-552.0904160956748,-245.9578465216749,-559.080125601583,-195.3634210764472
2031,341.37944277780565,528.813200087448,-847.4110329074197,-652.9560156933944,-54.407523234798695,474.9125993636184,-543.9559835942482,1103.684838611817,-37.85978956442458,981.8796919306927,297.61459386575405,-835.0682645005963,-350.605506420925,-750.4423232397357,-288.69614192541115
2032,444.1380465712878,574.7729415075133,-1109.4532946209408,-913.6306329107606,-68.80077587739464,614.5393923214358,-761.504376034995,1398.8795796904813,-94.14459695221453,1281.6891649050385,327.2542557035199,-1098.4198904065345,-492.26628433974724,-1113.9995094462238,-389.92573404871905
2033,257.87355515254245,353.0726578334408,-706.7798306408746,-468.70083362787875,-54.93155922253116,381.26030061086686,-444.43295666412047,1024.4560985583878,-49.101912141646025,804.687052534305,212.69124407580387,-664.1787159899102,-262.374287981623,-695.1990874486154,-216.4940555956805
2034,281.58637414491824,435.2611269830445,-680.7642103134971,-518.0258845240761,-42.122650616280104,380.56511353172743,-433.64576457603954,930.4595975257599,-26.728544331358222,794.7206579957842,244.73594228845562,-670.434340450793,-290.00457114487136,-590.6789754810441,-236.61486909314826
2035,271.54534829755573,299.35286963020604,-611.2375536379463,-426.8349600011922,123.05533870626711,357.0358206319389,-397.3773123392782,772.7487650251596,-40.436759222363236,744.3496285694021,203.07128843544336,-593.7603839616389,-257.50014500478295,-601.2528982008386,-209.04319106094124
2036,468.7480542863761,624.2972320014136,-1171.6995717128061,-939.1195456533036,-71.91737652005894,658.7013243096451,-802.0045393935259,1498.551383769363,-94.23392163918132,1360.451551698796,356.9242086279978,-1155.1608299907714,-498.83298327265885,-1196.96093032885,-407.1421293200418
2037,328.4393391099925,419.10326063611313,-838.452888423079,-508.15308539506697,-34.65891411663578,449.89617648806814,-514.9131316322301,1024.8804164357207,-25.304799887160627,945.5576116451775,245.01090235100907,-886.0574950722751,-363.46749239344877,-842.3807677177185,-284.06682099607355
2038,419.201777149,554.3668000563981,-1060.5773938464527,-864.9637634052957,-40.34426776735109,591.83363435457,-729.8409685231342,1365.203449034242,-86.29277339688632,1224.9808249189355,316.10374349692745,-1050.986373872914,-458.2182064506397,-1055.2042529609057,-370.4008483545902
2039,469.97390908603154,629.1328017341949,-1175.036703387912,-940.6329305897565,-71.8888609122977,661.43498914291,-803.446537310215,1504.8336161643115,-93.20079810274032,1364.5924625325342,359.43802637777037,-1158.8482845250935,-498.29845808560776,-1198.0364083001705,-407.486095233328
2040,399.4785003192925,531.2834321712537,-985.4568035872775,-652.0868157231857,-68.33613415723215,556.6108636275414,-664.1242165773936,1282.3780682836395,-78.91941934984757,1160.2039479174596,323.50311001756756,-936.577824596467,-398.40990884854386,-1117.6608751285985,-352.4707970249194
2041,397.39939855137015,530.8612543853906,-980.3916029558122,-647.0424072466643,-67.97787042082675,554.4405650602364,-660.8299124474659,1277.7198907879774,-74.93425497634661,1155.0750053783324,322.5473808094778,-930.2592342579794,-395.22766135464036,-1113.0053603283404,-350.4771396309756
2042,376.7129930649338,501.13124246564297,-924.7800488068086,-601.2604252720589,-68.77141445835905,524.2647441819179,-628.7128398774613,1212.089429170703,-87.07448831072598,1098.208624989814,305.92451561676677,-856.9911861230337,-376.10531520098425,-1054.378592538739,-332.7644043713119
2043,259.8276325055967,346.7132660315775,-739.885193107555,-472.5639940459925,-50.05833525907602,377.3428759003181,-441.17959184117484,1017.6393210212088,-46.64754045576521,800.8702898889501,204.34146197299353,-673.0825465515617,-265.7644331339305,-670.2308188046757,-214.26744683992078
2044,444.1380465712878,574.7729415075133,-1109.4532946209408,-913.6306329107606,-68.80077587739464,614.5393923214358,-761.504376034995,1398.8795796904813,-94.14459695221453,1281.6891649050385,327.2542557035199,-1098.4198904065345,-492.26628433974724,-1113.9995094462238,-389.92573404871905
2045,265.12330132999244,330.8559127874428,-662.0057905353367,-336.8841560450601,-41.952348254559695,356.0580955755571,-455.2842951826564,822.9598789857004,-84.9521034362083,775.7378664018187,193.41202016114167,-638.3542326595143,-311.3161216221291,-654.4340252053269,-228.6341613681662
2046,271.1726955201617,363.3353302757857,-875.5349657261012,-490.956462904176,-31.9350071948544,368.84822178525485,-453.2275011064397,853.7924167151,-47.75658855489904,801.7279724655333,208.7923584049331,-623.4460343833098,-303.789846503242,-655.6185492525788,-241.87038724101347
2047,292.64136697094517,338.5698659713613,-644.9552555495209,-438.72825728148456,-5.631938509070014,341.5389209313711,-423.75183563589223,815.145196866237,-38.619681840071244,914.585630510229,206.60811698865174,-654.6448409054865,-288.1734211135034,-604.5674731002641,-223.45120212408523
2048,372.5450592481135,486.84339976539655,-943.9181150225381,-577.258340940395,-43.589585579764766,513.7441159779528,-622.1537745808976,1170.170435610006,-35.30707345688518,1073.982530364582,283.9132761646319,-986.241490539633,-403.6137219161664,-973.9811577675746,-322.12002473046323
2049,463.43085323408354,380.40180493851705,-726.0428406807031,-496.58403236378194,-47.10830619622433,389.18184906927615,-462.6781091379889,901.2046833276419,-47.32332763657377,842.0408793815238,214.068331215749,-675.7899112174952,-311.68079372238395,-699.8386914058956,-240.28716850075008
2050,418.8534408928083,564.5071302747034,-1067.4223436095926,-875.6125415891302,-61.45139986454135,594.3445605128118,-727.0549727351421,1355.7064853263735,-82.77794257328979,1242.2905288811103,316.60659068429493,-1056.2635818318338,-432.97819017943044,-1071.3654394162488,-355.9890209372944
2051,257.87355515254245,353.0726578334408,-706.7798306408746,-468.70083362787875,-54.93155922253116,381.26030061086686,-444.43295666412047,1024.4560985583878,-49.101912141646025,804.687052534305,212.69124407580387,-664.1787159899102,-262.374287981623,-695.1990874486154,-216.4940555956805
2052,392.8423193467946,475.53529439271176,-1151.084861630503,-655.1761898153306,-40.0017999324834,508.7969278229442,-614.2437419326524,1187.3369953001102,-67.85671593816943,1088.971690999704,265.2913884955734,-913.9098111163107,-396.19555804240576,-922.7581956888683,-324.6380880838684
2054,286.35370409110743,252.1290501032401,-624.8875575433545,-513.851285509852,-54.30312523594803,303.57742550366,-426.8383395833053,714.417728969915,-83.24835262629453,711.6857250462097,154.7577481632785,-586.3807341170365,-354.2812164618382,-635.2852895729476,-250.65058494908817
2056,158.9614094398546,418.2494743369272,-379.2349064464376,-268.5160444804036,-12.410976923185608,191.8274963209211,-255.12633614956232,456.76700124942477,-43.126229308441815,435.58502343930985,87.81021220312583,-358.95551677772295,-174.95378837479845,-378.69923117617503,-137.45362889310556
2057,106.13878777794055,110.10505704570582,-292.3527423331138,-218.02337121868374,94.76006576056345,145.141678304757,-217.22599815931656,483.9586449688324,-40.8100004897129,331.97573276694243,75.06977806240388,-272.82674170499087,-154.54043740382917,-295.3914107261253,-129.90145196262168
2058,255.0247705237571,233.74852287776147,-594.4270311833552,-492.253318348543,-24.203241319685027,293.8722637970757,-407.9327479540182,676.7181971598883,-80.19851019063356,682.8670904337273,151.23765663439735,-563.065304806862,-338.01125084256734,-608.8006870384754,-240.23169537517882
2059,378.90398198940676,508.642982584042,-946.5666295428306,-632.2786686693104,-70.41072208321134,533.850927758785,-631.9375234025414,1261.8219386531046,-81.49423671642455,1113.184091039819,311.2796111771021,-878.043157571577,-370.84170783039906,-1067.013215918885,-332.55761695373917
2060,416.6385280421941,558.628839748037,-1026.009675831659,-718.7089294280379,-73.6057661014929,583.5915443954435,-696.8467092819984,1343.7290380625973,-86.74570064233411,1212.5462150759543,337.27534858419165,-964.0858993536272,-414.0661465871277,-1157.555122829013,-367.3611488366176
2061,469.97390908603154,629.1328017341949,-1175.036703387912,-940.6329305897565,-71.8888609122977,661.43498914291,-803.446537310215,1504.8336161643115,-93.20079810274032,1364.5924625325342,359.43802637777037,-1158.8482845250935,-498.29845808560776,-1198.0364083001705,-407.486095233328
2062,438.6607600283893,391.4609892041103,-752.919606276843,-514.7223249696767,-53.351405812995424,401.7845020772742,-478.7681068215259,933.4996213242016,-51.278764853916805,909.6087737782883,217.9797597804859,-693.8646743382373,-324.911310992354,-725.7764227215733,-252.79435842436177
2063,164.00240643731487,175.97788182990953,-411.2745692410213,-286.48514832855767,-22.127812325663278,214.64478499820862,-63.08368130450746,505.9462060540399,-32.12698112676411,470.10370990694526,116.92111462385513,-373.70361934435175,-174.52401835229568,-411.04419675392427,-146.02277647177732
2064,418.8534408928083,564.5071302747034,-1067.4223436095926,-875.6125415891302,-61.45139986454135,594.3445605128118,-727.0549727351421,1355.7064853263735,-82.77794257328979,1242.2905288811103,316.60659068429493,-1056.2635818318338,-432.97819017943044,-1071.3654394162488,-355.9890209372944
2065,370.6437449009962,488.57794829099896,-938.9014305329366,-575.9254365045327,-42.9616199164914,510.7580089723955,-618.636537116123,1163.423895585063,-34.45804294081028,1067.8233113602641,281.81007014192903,-981.5459947395635,-401.2055895410685,-969.5666875511675,-320.5117637186102
2066,92.9261202650295,130.59595668127628,-193.25442334656756,-86.32557583729479,-20.03741640081583,107.77250905592562,-151.60881111022096,265.51490455145097,-42.462722040995956,242.68573415297212,55.27446795395367,-181.2913467634497,-109.14311930387427,-182.35640684051606,82.60803414283872
2067,335.0079961937926,349.1156451009049,-690.153079417449,-478.00998625634986,94.52777192202375,401.1427257218146,-441.9097526736164,854.0375778386826,-41.83307640148842,839.2116653288363,227.45127041976193,-666.9880050058815,-288.6334393825965,-675.2772733679947,-229.77077870138396
2068,421.05121489938045,514.5433637676806,-1190.2692534125997,-699.5900448997842,-47.697349331068466,552.4938703775608,-663.6474892006498,1287.8039362907546,-76.31720398590731,1173.0976083380253,290.9341064413522,-984.6045873101182,-418.4556344627238,-1024.897153848048,-350.3955427002438
2069,423.45202725912526,358.91893439920017,-686.9303712306272,-473.8985024944721,-47.87776816065333,365.67620375413554,-439.8881998310075,890.4027090364477,-47.791586385338775,806.2859165641134,196.96968798399666,-638.9648469262039,-310.2069092928969,-665.5132865619057,-233.5393901648353
2070,413.068930915715,501.4561766602245,-1176.2917369679317,-676.3809194618782,-41.60895665388845,539.7542743454055,-650.5499857119773,1255.581726863633,-65.29394606017273,1147.7510873092397,280.41209310467445,-992.3480987816681,-417.9736817983527,-988.1662072047804,-342.01368118973494
2071,345.34939767356656,530.0516527538203,-857.9888728119215,-658.8671183267172,-54.956134494318825,480.9162884570074,-550.6849283160233,1116.9944247984877,-37.494796747061535,993.7255489738621,301.38008640772796,-847.0905651141603,-354.9258734113885,-760.7194702351029,-292.07567646323054
2072,443.46489423411197,573.6273383329366,-1108.4071047145983,-911.848135886342,-68.18681997638204,613.4477814215875,-760.4492845010816,1396.0327691682967,-93.05102880119942,1279.5114537873692,326.24878719694146,-1099.656132404436,-492.4220505462892,-1110.413290513646,-389.1820162053918
2073,442.62945606926684,574.105812296528,-1105.8741732858396,-912.3119164313754,-68.42597130933737,612.3661758226774,-758.4463558007362,1394.0871671877762,-93.10154845055499,1277.0786994283594,326.47141201723935,-1095.8027960981633,-491.0021259379282,-1105.8570517639196,-388.35676715408044
