,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17
2073,-106.59559405257559,211.41025329376257,55.47072620282677,-20.119915748486612,-16.958044851105615,30.35997406539398,34.75463843400616,2.4423029453794967,27.871631040609866,-44.002524880981525,-8.175369925833753,-27.16950708126712,-51.645294286210344,-15.5266092018211,27.26673940091895,5.534417130291388,-20.319061647719668
2075,-102.82383795492075,1.170160865970776,98.6883032307266,-22.678074607291165,-27.476803085451564,30.666782958558013,5.615633585965384,-61.283266716004434,-49.36863850432213,-24.77884158494131,-28.31987156580633,-70.38118965020499,-113.2184976069308,-15.529936578591315,13.484865239061822,-4.211508629247806,-32.423267397536826
2076,-117.79548295636225,202.2242207332178,85.7781895951935,-10.524382589048559,-19.47549250649085,27.3284816390448,36.52094241880812,10.912903109817039,27.953617266021556,-43.562399522894296,-10.944452786522996,-13.691991953229945,-41.44757235753052,-18.937876447417676,30.294106446605678,9.606708845292086,-17.534047856048986
2077,-115.15073334703115,151.77612173793273,122.40390493050867,20.934106502201896,-29.52975535115105,26.719928817993406,6.82227019136228,48.61470043027136,-106.16320906907214,-47.90279546088564,-32.8666168923494,-16.10933642469396,-21.689265590826736,2.7817829108927477,-5.303847005061369,10.333314816231464,-17.17683553311996
2078,-97.95504930207701,112.65249155616628,98.34940460780732,-189.73733934055525,-25.686671408345408,34.81631413258858,30.919106605341668,15.298970728493844,-49.043565445591334,-42.913142273284436,-14.410585997130427,-46.347548539570454,-29.453752484730288,12.53370128783031,23.916396668696898,-22.18484097457051,-1.4395394001565498
2079,-115.89891824303739,-0.19467149622005073,116.29580152230412,-20.843287314121746,-27.04492489160081,32.873776601432205,16.422967128387874,-57.97489519416714,-45.40284410179394,-56.82829446472641,-34.95226314155908,-65.78218733371432,-114.10086204374205,-9.62675982754325,20.017215889225884,-4.292400691437408,-34.04818574037858
2080,-38.452095103442986,35.65260071437915,-32.413727192650136,-11.197701494894718,-13.292999351190225,10.607593589657787,2.4511252652193636,-16.83132852955383,-3.43655624825555,27.052961924762936,-21.09267244205234,2.6954137226875208,-29.57546817367174,-6.962562733712393,2.1746804795414114,21.975912126055352,134.32176263636225
2082,-108.10146091348372,1.318258220167531,111.48168421972498,-13.093901358790294,-25.84516691558596,27.84768480579843,18.015758261201817,-56.265286722167524,-58.91271786272913,-63.760253391442134,-33.65293306463072,-50.80374578863251,-112.05636347073839,-14.559950086203816,18.743503858716277,-4.271636016491699,-36.866751974841264
2083,-135.9500270860646,-0.7682942458464703,75.05831963758632,-1.4782153219946328,-27.759771067750457,34.36189625167914,17.186680425281377,40.25538039172902,19.269140307833155,-9.941321119751342,-36.97969350958253,-33.003854767863025,5.426843169115777,7.546988934803429,36.488491056159766,12.507292249159791,-0.012698154590294589
2084,-99.02040907241832,126.37623994128118,92.51553962929825,-196.68506819599287,-23.846363607131536,35.4465469760829,36.4755977587988,7.559802267835482,-22.887779788517562,-41.909318822899145,-9.998790393625836,-47.516125958243116,-34.41490755285693,8.65838402056827,30.325376415730624,-22.39194316798357,-1.511732334951153
2085,-111.54338394884769,69.15412702184926,-62.61031864312674,-6.895390802141812,-26.975735224131736,37.73237975300269,16.294010142824273,18.267314798554253,-21.994986206500798,-25.93623908654689,-20.448114946482463,-25.48328963777412,-19.47463810281424,3.937650929246977,22.64747441934304,6.0765652971132775,18.592735486293105
2086,-18.915899895437672,42.62392648991143,-94.94757407933017,-1.253661255892627,-11.585068762150993,15.369095074141757,14.139795446101871,17.75213647137579,-40.89680385603697,-51.491433773866,-18.50810360702372,-20.644053757093527,-22.877733740122714,-7.302832290510341,9.935890988980997,0.8112415848048485,-35.490654354979476
2087,-97.95504930207701,112.65249155616628,98.34940460780732,-189.73733934055525,-25.686671408345408,34.81631413258858,30.919106605341668,15.298970728493844,-49.043565445591334,-42.913142273284436,-14.410585997130427,-46.347548539570454,-29.453752484730288,12.53370128783031,23.916396668696898,-22.18484097457051,-1.4395394001565498
2088,-123.27809248295372,145.91931225910477,127.55819514357033,13.568490125437629,-30.870734391550908,31.76409310373697,4.90904696305947,47.63737401950418,-92.93491674763301,-40.460581472716726,-34.748123286406454,-31.16032420079134,-22.64048198748004,8.164625159955879,-3.8565532834870404,10.399768062047485,-14.158824617915714
2090,-128.7699263043444,-16.697451729484126,92.9322516173031,0.10035579486107143,-28.050397259493266,30.401439820419807,8.329506830412598,43.26122926430386,22.925270529539223,20.46396711739607,-35.00245925341025,-35.37154660139252,12.9070111990451,2.1192627457306283,33.93220083371119,14.190657312060612,-3.9077478201838645
2091,14.611355936950414,86.33582139064417,110.42854602517454,-32.825551247754696,-14.384393904568388,50.97379358693073,28.398434348796883,-15.932247732201226,-69.31876332455715,-27.016033951389186,14.296913918025906,-21.615642178097247,-81.97206112930289,10.756197477423942,28.662329186721937,-32.411126273101864,-22.76128863800716
2092,-98.49153164343629,116.82826801678583,98.54413361983357,-190.98215180304817,-25.678756785739825,35.356696286438094,31.062561908295656,14.376732170372579,-47.26088692154691,-42.65317967621366,-13.972779688549332,-47.939273591341745,-30.77420116919216,12.632181548390031,23.884338536577687,-22.27436608143732,-1.325810054846688
2093,-71.51715138738666,-10.432517823053079,19.067383851321647,-4.659677143636999,-28.921992650811237,19.343699141082837,-34.6781546957081,29.84000165243821,2.068511837534604,146.5149140579793,-7.3531818816157895,-48.21569139240363,16.92808590100213,-23.28742949310562,6.709830158731546,14.289572989025386,1.7324541091590968
2094,-98.87282558761999,123.45396026617469,92.29029175687293,-197.37330374478404,-23.76984741713253,35.46874064603681,36.70587616210537,5.447556883562056,-21.937138335600782,-42.236673082739344,-10.00287319072889,-48.208563220901574,-36.24411515398217,8.302556320818288,30.802851799184882,-22.68578654305327,-1.9095195574004102
2095,-116.43540058439666,3.9811049643994894,116.49053053433038,-22.08809977661466,-27.03701026899523,33.41415875528172,16.566422431341863,-58.8971337522884,-43.62016557774951,-56.56833186765564,-34.514456832977984,-67.37391238548561,-115.42131072820393,-9.528279566983528,19.985157757106673,-4.381925798304216,-33.934456395068715
2096,-119.97907441926444,189.35810988350858,124.15646603874504,9.730794339765659,-29.45852374770082,31.58336820263903,8.113367917948175,40.31455340717999,-90.11910235267233,-45.563132087248704,-28.92636011511952,-30.434861890635606,-33.5733037509836,3.668105255930236,-5.592370194134225,9.527588854430185,-16.153271425331205
2097,-98.87282558761999,123.45396026617469,92.29029175687293,-197.37330374478404,-23.76984741713253,35.46874064603681,36.70587616210537,5.447556883562056,-21.937138335600782,-42.236673082739344,-10.00287319072889,-48.208563220901574,-36.24411515398217,8.302556320818288,30.802851799184882,-22.68578654305327,-1.9095195574004102
2098,-30.408287811464174,36.32869388536428,41.93870299758898,-0.589670980587521,-15.408747849606335,12.731780520009957,-1.5838791473746052,-1.278682248344975,-24.492063594835844,-9.089747522679117,-17.398043137908633,-20.03868862949569,-5.826349944550334,-5.28607908660083,-244.02114640932857,-0.7576169375627836,0.13768285617009585
