,chatgpt-4o-latest / gpt-5,chatgpt-4o-latest / gpt-5.2-pro,chatgpt-4o-latest / gpt-5.1-chat-latest,chatgpt-4o-latest / gpt-5.2-chat-latest,chatgpt-4o-latest / gpt-5-mini,chatgpt-4o-latest / gpt-5-nano,gpt-5 / gpt-5.2-pro,gpt-5 / gpt-5.1-chat-latest,gpt-5 / gpt-5.2-chat-latest,gpt-5 / gpt-5-mini,gpt-5 / gpt-5-nano,gpt-5.2-pro / gpt-5.1-chat-latest,gpt-5.2-pro / gpt-5.2-chat-latest,gpt-5.2-pro / gpt-5-mini,gpt-5.2-pro / gpt-5-nano,gpt-5.1-chat-latest / gpt-5.2-chat-latest,gpt-5.1-chat-latest / gpt-5-mini,gpt-5.1-chat-latest / gpt-5-nano,gpt-5.2-chat-latest / gpt-5-mini,gpt-5.2-chat-latest / gpt-5-nano,gpt-5-mini / gpt-5-nano,min,max,1ÇÃå¬êî
1720,0.996155325,0.034986544,0.038446751,0.996155325,0.999615532,0.034986544,0.961553249,0.803921569,0.961553249,0.996155325,0.961553249,0.034986544,0.942329873,0.99231065,0.000384468,0.996155325,0.999615532,0.034986544,0.784698193,0.961553249,0.996155325,0.000384468,0.999615532,0
1721,0.031141869,0.923106498,0.031141869,0.784698193,1.11E-16,0.61514802,0.784698193,1.11E-16,0.923106498,0.031141869,0.784698193,0.784698193,0.61514802,0.923106498,0.784698193,0.923106498,0.031141869,0.784698193,0.784698193,0.031141869,0.61514802,1.11E-16,0.923106498,0
1722,0.980776624,0.996155325,0.788542868,0.999615532,0.976931949,0.996155325,0.807381776,0.034986544,0.976931949,0.000384468,0.807381776,0.807766244,0.031141869,0.807766244,0,0.980776624,0.034986544,0.807766244,0.980776624,0.031141869,0.807766244,0,0.999615532,0
1723,0.61514802,0.615532488,0.615532488,0.788542868,0.615532488,0.996155325,0.000384468,0.000384468,0.034986544,0.000384468,0.980776624,1.11E-16,0.031141869,1.11E-16,0.961553249,0.031141869,1.11E-16,0.961553249,0.031141869,0.788542868,0.961553249,1.11E-16,0.996155325,0
1724,0.976931949,0.996155325,0.923106498,0.961553249,0.942329873,0.788542868,0.000384468,0.807381776,0.807381776,0.807766244,0.803921569,0.807766244,0.803921569,0.807381776,0.807766244,0.038446751,0.000384468,0.034986544,0.034986544,0.034986544,0.038831219,0.000384468,0.996155325,0
1725,1,1,0.996155325,1,1,1,0.034986544,0.615532488,0.034986544,0.807766244,0.807766244,0.788542868,0,0.807766244,0.807766244,0.788542868,0.961553249,0.961553249,0.807766244,0.807766244,0.923106498,0,1,5
1726,0.038446751,0.034986544,0.788542868,0.034986544,0.980776624,0.996155325,0.031141869,0.784698193,0.031141869,0.980776624,0.996155325,0.61514802,0,0.980776624,0.961553249,0.61514802,0.996155325,0.807766244,0.980776624,0.961553249,1,0,0.996155325,0
1727,1.11E-16,0.031141869,0.031141869,0.034986544,0.031141869,0.038831219,0.031141869,0.031141869,0.034986544,0.031141869,0.038831219,1.11E-16,0.000384468,1.11E-16,0.038831219,0.000384468,1.11E-16,0.038831219,0.000384468,0.034986544,0.038831219,1.11E-16,0.038831219,0
1729,0.034986544,0.615532488,0.034986544,0.000384468,0.034986544,0.615532488,0.784698193,0,0.034986544,0.038446751,0.788542868,0.784698193,0.615532488,0.788542868,0.000384468,0.034986544,0.038446751,0.788542868,0.031141869,0.61514802,0.784698193,0,0.788542868,0
1730,0.976931949,0.942329873,0.961553249,0.961168781,0.961553249,1,0.038446751,0.038831219,0.034986544,0.61514802,1,0.000384468,0.000384468,0.807381776,1,0.000384468,0.807766244,0.999615532,0.788542868,1,1,0.000384468,1,4
1731,0.000384468,0.000384468,0.000384468,0.61514802,0,0.000384468,0,0,0.615532488,0.000384468,0,0,0.615532488,0.000384468,0,0.615532488,0.000384468,0,0.61514802,0.615532488,0.000384468,0,0.615532488,0
1732,0,0.031141869,0.61514802,0.923106498,0.61514802,0.942329873,0.031141869,0.61514802,0.923106498,0.61514802,0.942329873,0.784698193,0.784698193,0.784698193,0.803921569,0.784698193,1.11E-16,0.788542868,0.784698193,0.000384468,0.788542868,0,0.942329873,0
1733,0.000384468,0.000384468,0.000384468,0.000384468,0.000384468,0.615532488,0.000384468,0.000384468,0.000384468,0.000384468,0.615532488,0,0.000384468,0.000384468,0.615532488,0.000384468,0.000384468,0.615532488,1.11E-16,0.615532488,0.615532488,0,0.615532488,0
1734,0.961553249,0.980776624,0.038831219,0.976931949,0.980776624,0.980776624,0.807766244,0.807766244,0.803921569,0.980776624,0.807766244,0.961553249,0.000384468,0.031141869,0.000384468,0.961553249,0.996155325,0.961553249,0.034986544,0.000384468,0.034986544,0.000384468,0.996155325,0
1735,0.031141869,0.031141869,0.034986544,0.034986544,0.038446751,0.999615532,0,0.000384468,0.000384468,0.034986544,0.996155325,0.000384468,0.000384468,0.034986544,0.996155325,1.11E-16,0.034986544,0.996155325,0.034986544,0.996155325,0.807381776,0,0.999615532,0
1736,0.615532488,0.961553249,0.000384468,0.996155325,1,0.788542868,0.807766244,0.615532488,0.980776624,0.999615532,0.031141869,0.961553249,0.031141869,0.980776624,0.807766244,0.996155325,1,0.788542868,0.807766244,0.980776624,0.996155325,0.000384468,1,2
1737,0.000384468,0.942329873,0.61514802,0.788542868,0.61514802,0.942329873,0.923106498,0.615532488,0.784698193,0.615532488,0.923106498,0.803921569,0.61514802,0.803921569,0,0.034986544,0,0.803921569,0.034986544,0.61514802,0.803921569,0,0.942329873,0
1738,0.031141869,0.034986544,0,0,0,0,0.000384468,0.031141869,0.031141869,0.031141869,0.031141869,0.034986544,0.034986544,0.034986544,0.034986544,0,0,0,0,0,0,0,0.034986544,0
1739,0.999615532,0.999615532,0.999615532,0.996155325,0.961553249,0.996155325,0.61514802,0.61514802,1,0.788542868,0.031141869,1.11E-16,1,0.942329873,0.784698193,1,0.942329873,0.784698193,1,1,0.615532488,1.11E-16,1,5
1740,0.034986544,0.000384468,0.000384468,0.000384468,0,0.996155325,0.031141869,0.031141869,0.034986544,0.034986544,0.807381776,0,0.000384468,0.000384468,0.976931949,0.000384468,0.000384468,0.976931949,0.000384468,0.99231065,0.996155325,0,0.996155325,0
1741,0.034986544,0.000384468,0.038446751,0.038831219,0.784698193,0.000384468,0.031141869,0.038831219,0.034986544,0.807381776,0.034986544,0.038831219,0.038446751,0.803921569,0.000384468,0.000384468,0.788542868,0.034986544,0.807766244,0.034986544,0.803921569,0.000384468,0.807766244,0
1742,0.034986544,0.034986544,0.034986544,0.034986544,0.803921569,0.615532488,0,0,0,0.61514802,0.784698193,0,0,0.61514802,0.784698193,0,0.61514802,0.784698193,0.61514802,0.784698193,0.923106498,0,0.803921569,0
1743,0.61514802,0.615532488,0.61514802,0.784698193,0.923106498,0.803921569,0.000384468,0,0.031141869,0.784698193,0.034986544,0.000384468,0.034986544,0.803921569,0.038831219,0.031141869,0.784698193,0.034986544,0.61514802,0.000384468,0.615532488,0,0.923106498,0
1744,0.000384468,0.000384468,1,0.000384468,0.000384468,0.038831219,0.000384468,1,0.000384468,0.000384468,0.038831219,0.996155325,0.000384468,0.000384468,0.038831219,1,1,1,0,0.038831219,0.038831219,0,1,5
1745,0.038831219,0.038831219,0.038831219,0.038446751,0.038831219,1,0.038831219,0.000384468,0.038831219,0.038831219,1,0.034986544,0.038831219,0.034986544,0.999615532,0.038831219,0.038446751,1,0.038831219,1,0.961553249,0.000384468,1,4
1746,0,0,0,0,0.031141869,0.034986544,0,0,0,0.031141869,0.034986544,0,0,0.031141869,0.034986544,0,0.031141869,0.034986544,0.031141869,0.034986544,0.000384468,0,0.034986544,0
1747,0.976931949,0.999615532,0.034986544,0.788542868,0.807381776,0.976931949,0.034986544,0.923106498,0.784698193,0.031141869,0.615532488,0.976931949,0.961553249,0.038446751,0.788542868,0.61514802,0.784698193,0.803921569,0.923106498,0.034986544,0.788542868,0.031141869,0.999615532,0
1748,0.61514802,0,0,0.61514802,0.000384468,0.000384468,0.61514802,0.61514802,1.11E-16,0.615532488,0.615532488,0,0.61514802,0.000384468,0.000384468,0.61514802,0.000384468,0.000384468,0.615532488,0.615532488,0.000384468,0,0.615532488,0
1749,0.031141869,0.784698193,0.976931949,0.942329873,0.784698193,0.942329873,0.61514802,0.807381776,0.803921569,0.61514802,0.803921569,0.038446751,0.034986544,1.11E-16,0.034986544,0.034986544,0.038446751,0.034986544,0.034986544,0.000384468,0.034986544,1.11E-16,0.976931949,0
1750,0.000384468,0,0,1,0.807766244,0.807381776,0.000384468,0.000384468,0.996155325,0.807381776,0.807766244,0,1,0.807766244,0.807381776,1,0.807766244,0.807381776,0.976931949,0.980776624,0.000384468,0,1,3
1751,0.000384468,0.034986544,0.000384468,0.000384468,0.000384468,0.031141869,0.034986544,0.000384468,0.000384468,1.11E-16,0.034986544,0.034986544,0.034986544,0.034986544,0.038446751,0,0.000384468,0.034986544,0.000384468,0.034986544,0.034986544,0,0.038446751,0
1752,0.034986544,0.000384468,0,0.000384468,0.038446751,0.038831219,0.031141869,0.034986544,0.034986544,0.000384468,0.038831219,0.000384468,0.000384468,0.034986544,0.038831219,0.000384468,0.038446751,0.038831219,0.038831219,0.038831219,0.038831219,0,0.038831219,0
1753,0.031141869,0.034986544,0.031141869,0.038446751,0.031141869,0.034986544,0.000384468,0,0.034986544,0,0.000384468,0.000384468,0.034986544,0.000384468,0.000384468,0.034986544,0,0.000384468,0.034986544,0.031141869,0.000384468,0,0.038446751,0
1754,0.038831219,0.961553249,0.000384468,0.942329873,0.034986544,0.807766244,0.976931949,0.034986544,0.961553249,0.034986544,0.784698193,0.961168781,0.000384468,0.803921569,0.038446751,0.942329873,0.034986544,0.807381776,0.784698193,0.034986544,0.615532488,0.000384468,0.976931949,0
1755,0.034986544,0.034986544,1.11E-16,1.11E-16,0.61514802,0.000384468,0.000384468,0.034986544,0.034986544,0.803921569,0.038446751,0.034986544,0.034986544,0.803921569,0.038831219,1.11E-16,0.61514802,0.000384468,0.61514802,0.000384468,0.615532488,1.11E-16,0.803921569,0
1756,0.61514802,0.615532488,0.000384468,0.615532488,0.000384468,0.807766244,0.000384468,0.615532488,0.000384468,0.615532488,0.038831219,0.61514802,0,0.615532488,0.038831219,0.61514802,0.000384468,0.807766244,0.615532488,0.038831219,0.803921569,0,0.807766244,0
1757,0.000384468,0.61514802,0.000384468,0.615532488,0.615532488,0.038831219,0.615532488,0.000384468,0.615532488,0.61514802,0.038831219,0.615532488,0.000384468,0.000384468,0.807766244,0.61514802,0.615532488,0.034986544,0.000384468,0.803921569,0.807766244,0.000384468,0.807766244,0
1758,0.031141869,0.034986544,0.031141869,0.034986544,0.038831219,0.038831219,0.000384468,0,0.000384468,0.038831219,0.038831219,0.000384468,0,0.038446751,0.038831219,0.000384468,0.038831219,0.038831219,0.038446751,0.038831219,0.000384468,0,0.038831219,0
1759,0.038831219,0.038831219,0.038831219,0.038831219,0.038831219,0.000384468,1.11E-16,0.031141869,1.11E-16,0.031141869,0.038831219,0.031141869,1.11E-16,0.031141869,0.038831219,0.031141869,1.11E-16,0.038831219,0.031141869,0.038831219,0.038831219,1.11E-16,0.038831219,0
1760,0.038446751,0.038831219,0.034986544,0.000384468,0.038446751,0.038831219,0.034986544,0.031141869,0.034986544,0.038446751,0.034986544,0.038446751,0.038446751,0.038831219,0,0.038446751,0.034986544,0.038446751,0.038831219,0.038446751,0.038831219,0,0.038831219,0
1761,0.031141869,0.784698193,0.942329873,0.784698193,0.031141869,0.942329873,0.61514802,0.803921569,0.61514802,0,0.803921569,0.034986544,1.11E-16,0.61514802,0.034986544,0.034986544,0.803921569,0.000384468,0.61514802,0.034986544,0.803921569,0,0.942329873,0
1762,0.038831219,0.980776624,0.038831219,0.980776624,0.038831219,0.980776624,0.788542868,0.034986544,0.788542868,0.034986544,0.961553249,0.976931949,0,0.976931949,0.999615532,0.976931949,0,0.788542868,0.976931949,0.999615532,0.788542868,0,0.999615532,0
1763,0.034986544,0.034986544,0.038446751,0.038831219,0.000384468,1,1.11E-16,0.000384468,0.000384468,0.031141869,0.961553249,0.000384468,0.000384468,0.031141869,0.961553249,0.000384468,0.034986544,0.961553249,0.034986544,0.942329873,0.996155325,1.11E-16,1,1
1764,0,0.031141869,0.031141869,0.784698193,0.784698193,0.784698193,0.031141869,0.031141869,0.784698193,0.784698193,0.784698193,0,0.61514802,0.61514802,0.923106498,0.61514802,0.61514802,0.923106498,1.11E-16,0.784698193,0.784698193,0,0.923106498,0
1765,1,1,0.038831219,0.038831219,0.038831219,0.038831219,0.031141869,0.996155325,0.996155325,0.996155325,0.996155325,0.961553249,0.961553249,0.961553249,0.961553249,0.000384468,0.000384468,0.000384468,0.000384468,0.000384468,0.000384468,0.000384468,1,2
1766,0.000384468,0.038831219,0.803921569,0.038831219,0,0.980776624,0.034986544,0.784698193,0.038831219,0.000384468,0.980776624,0.615532488,0.034986544,0.038831219,0.961553249,0.807766244,0.803921569,0.996155325,0.038831219,0.788542868,0.980776624,0,0.996155325,0
1767,0.038446751,0.000384468,0.034986544,1.11E-16,0.034986544,0.784698193,0.034986544,0.000384468,0.038446751,0.000384468,0.788542868,0.031141869,0.000384468,0.031141869,0.803921569,0.034986544,0,0.807381776,0.034986544,0.784698193,0.807381776,0,0.807381776,0
1768,0.000384468,0.000384468,0.034986544,0.000384468,0.980776624,0.961553249,0.000384468,0.034986544,0,0.980776624,0.961553249,0.034986544,0.000384468,0.976931949,0.961553249,0.034986544,0.788542868,0.996155325,0.980776624,0.961553249,1,0,0.996155325,0
1770,0.980776624,1,0.034986544,0.980776624,1,0.807766244,0.980776624,0.996155325,0.038446751,0.803921569,0.999615532,0.807766244,0.942329873,0.807381776,0.788542868,0.996155325,0.961553249,0.803921569,0.996155325,0.807381776,0.996155325,0.034986544,1,2
1771,0.000384468,0.000384468,0.000384468,0.000384468,0.038831219,0.038831219,0,0,0,0.034986544,0.034986544,0,0,0.034986544,0.034986544,0,0.034986544,0.034986544,0.034986544,0.034986544,0.000384468,0,0.038831219,0
1773,0.000384468,0.000384468,0.000384468,0.000384468,0.000384468,0.615532488,0,0,0,0.000384468,0.615532488,0,0,0.000384468,0.615532488,0,0.000384468,0.615532488,0.000384468,0.615532488,0.615532488,0,0.615532488,0
1774,0.000384468,0.61514802,0.000384468,0.803921569,0.034986544,0.615532488,0.615532488,0.000384468,0.807766244,0.034986544,0.615532488,0.615532488,0.034986544,0.788542868,0.000384468,0.807766244,0.034986544,0.615532488,0.976931949,0.038831219,0.788542868,0.000384468,0.976931949,0
1775,0.000384468,0.807766244,0.000384468,0.807766244,0.942329873,0.996155325,0.807766244,0.000384468,0.807766244,0.923106498,0.976931949,0.807766244,1.11E-16,0.807766244,0.980776624,0.807766244,0.942329873,0.996155325,0.807766244,0.980776624,0.034986544,1.11E-16,0.996155325,0
1776,0.000384468,0,0.000384468,0.803921569,0.615532488,1,0.000384468,0.000384468,0.803921569,0.615532488,1,0.000384468,0.803921569,0.615532488,1,0.803921569,0.61514802,0.996155325,0.942329873,1,0.996155325,0,1,4
1777,0.038831219,0.038831219,0.038831219,0.038831219,0.034986544,0.807766244,0.038831219,0.034986544,0.034986544,0.038831219,0.807766244,0.038446751,0.000384468,0.000384468,0.803921569,0.038831219,0.038831219,0.807766244,0.000384468,0.803921569,0.803921569,0.000384468,0.807766244,0
1778,0.942329873,0.942329873,0.784698193,0.803921569,0.961553249,0.999615532,0.000384468,0.034986544,0.615532488,0.038831219,0.980776624,0.034986544,0.61514802,0.034986544,0.980776624,0.788542868,0.034986544,0.980776624,0.803921569,0.996155325,0.980776624,0.000384468,0.999615532,0
1779,0.615532488,0.61514802,0.615532488,0.784698193,0.788542868,1,0.000384468,0.000384468,0.942329873,0.034986544,0.980776624,0.000384468,0.923106498,0.034986544,1,0.942329873,0.034986544,1,0.976931949,1,0.996155325,0.000384468,1,4
1780,0,0.803921569,0.000384468,0.038831219,0.615532488,0,0.803921569,0.000384468,0.038831219,0.615532488,0,0.784698193,0.788542868,0.923106498,0.803921569,0.038446751,0.61514802,0.000384468,0.807381776,0.038831219,0.615532488,0,0.923106498,0
1781,0.61514802,0.615532488,0.61514802,0.615532488,0.615532488,0.999615532,0.000384468,1.11E-16,0.000384468,0.000384468,0.999615532,0.000384468,0,0.000384468,0.996155325,0.000384468,0.000384468,0.999615532,0.000384468,0.996155325,1,0,0.999615532,0
1782,1.11E-16,0.000384468,1.11E-16,1.11E-16,1.11E-16,1,0.000384468,1.11E-16,1.11E-16,1.11E-16,1,0.000384468,0.000384468,0.000384468,1,1.11E-16,1.11E-16,1,1.11E-16,1,1,1.11E-16,1,5
1783,0.000384468,0.615532488,0.615532488,0.615532488,0.000384468,0.000384468,0.615532488,0.615532488,0.615532488,0.000384468,0.000384468,0,0,0.61514802,0.615532488,0,0.61514802,0.615532488,0.61514802,0.615532488,0.000384468,0,0.615532488,0
1784,0.942329873,0.976931949,0.996155325,0.803921569,0.803921569,0.996155325,0.034986544,0.807381776,0.615532488,0.615532488,0.788542868,0.615532488,0.784698193,0.788542868,0.807766244,0.942329873,0.961553249,0.942329873,0.000384468,0.961553249,0.961168781,0.000384468,0.996155325,0
1785,0.000384468,0.038831219,0.000384468,0.000384468,0.000384468,0.034986544,0.034986544,0.000384468,1.11E-16,1.11E-16,0.034986544,0.038831219,0.034986544,0.034986544,0.038831219,0.000384468,0.000384468,0.031141869,1.11E-16,0.034986544,0.034986544,1.11E-16,0.038831219,0
1786,0.942329873,0.996155325,0.784698193,0.976931949,0.788542868,0.034986544,0.807766244,0.034986544,0.034986544,0.038831219,0.807766244,0.807766244,0.615532488,0.807766244,0.961553249,0.038446751,0.000384468,0.615532488,0.038831219,0.807766244,0.61514802,0.000384468,0.996155325,0
1787,0.034986544,0.980776624,0.034986544,0.980776624,0.996155325,0.996155325,0.807381776,0.000384468,0.807766244,0.961553249,0.961553249,0.807766244,0.038831219,0.615532488,0.807766244,0.807381776,0.961553249,0.961553249,0.803921569,0.803921569,0.961168781,0.000384468,0.996155325,0
1788,0.038831219,0.807766244,0.996155325,0.980776624,0.999615532,0.038831219,0.61514802,0.807381776,0.784698193,0.803921569,0.031141869,0.038446751,0.031141869,0.034986544,0.784698193,0.034986544,0.031141869,0.976931949,0.000384468,0.923106498,0.942329873,0.000384468,0.999615532,0
1789,0,0,0,0,0.615532488,0.784698193,0,0,0,0.615532488,0.784698193,0,0,0.615532488,0.784698193,0,0.615532488,0.784698193,0.615532488,0.784698193,0.942329873,0,0.784698193,0
1790,0.034986544,0,1,0.031141869,0.034986544,0.980776624,0.034986544,0.980776624,0.000384468,0.038831219,0.807766244,1,0.031141869,0.034986544,0.980776624,1,1,0.961553249,0.038446751,0.807766244,1,0,1,4
1791,0.038831219,0.976931949,0.807766244,0.976931949,0.803921569,1,0.788542868,0.61514802,0.788542868,0.996155325,0.996155325,0.034986544,0,0.942329873,0.980776624,0.034986544,0.980776624,0.980776624,0.942329873,0.980776624,0.999615532,0,1,1
1792,0.038446751,0.000384468,0.000384468,0,0,1,0.034986544,0.034986544,0.038446751,0.038446751,0.961553249,1.11E-16,0.000384468,0.000384468,0.996155325,0.000384468,0.000384468,0.996155325,0,1,1,0,1,2
1793,0.038831219,0.034986544,0.038831219,0.038831219,0.038446751,0.000384468,0.038831219,0,0.000384468,0.000384468,0.038831219,0.038831219,0.034986544,0.038831219,0.031141869,0.000384468,0.000384468,0.038831219,0.000384468,0.038446751,0.038831219,0,0.038831219,0
1794,0.980776624,0.807381776,0.999615532,0.980776624,0.996155325,0.996155325,0.980776624,0.923106498,0.031141869,0.784698193,0.788542868,0.999615532,0.980776624,0.996155325,0.996155325,0.784698193,0.031141869,0.034986544,0.61514802,0.615532488,0.000384468,0.031141869,0.999615532,0
1795,0.034986544,0.034986544,0.038446751,0.038831219,0.034986544,0.807381776,0.000384468,0.034986544,0.038831219,0,0.803921569,0.034986544,0.038446751,0.000384468,0.803921569,0.038831219,0.034986544,0.807381776,0.038831219,0.615532488,0.803921569,0,0.807381776,0
1796,0.034986544,0.034986544,0.031141869,0.034986544,0.038446751,0.807381776,1.11E-16,0.000384468,1.11E-16,0.034986544,0.996155325,0.000384468,1.11E-16,0.034986544,0.996155325,0.000384468,0.034986544,0.976931949,0.034986544,0.996155325,0.961168781,1.11E-16,0.996155325,0
1797,0.000384468,0.615532488,0.61514802,0.784698193,0.61514802,0.000384468,0.61514802,0.615532488,0.803921569,0.615532488,0,0.000384468,0.942329873,0.000384468,0.61514802,0.923106498,0,0.615532488,0.923106498,0.803921569,0.615532488,0,0.942329873,0
1798,0.942329873,0.980776624,0.942329873,0.996155325,0.99231065,0.803921569,0.038446751,0,0.807766244,0.803921569,0.615532488,0.038446751,0.807766244,0.807766244,0.807766244,0.807766244,0.803921569,0.615532488,0.961553249,0.961168781,0.942329873,0,0.996155325,0
1799,0,0.61514802,0.031141869,0.61514802,0.000384468,0.000384468,0.61514802,0.031141869,0.61514802,0.000384468,0.000384468,0.784698193,0,0.615532488,0.615532488,0.784698193,0.034986544,0.034986544,0.615532488,0.615532488,0.000384468,0,0.784698193,0
1800,0.803921569,0.803921569,0.803921569,0.942329873,0.961553249,0.000384468,1.11E-16,1.11E-16,0.031141869,0.996155325,0.803921569,1.11E-16,0.031141869,0.996155325,0.803921569,0.031141869,0.996155325,0.803921569,0.961553249,0.942329873,0.942329873,1.11E-16,0.996155325,0
1801,0.000384468,0.61514802,0.615532488,1.11E-16,0.615532488,0.961553249,0.615532488,0.615532488,0.000384468,0.61514802,0.961168781,0.000384468,0.61514802,0.000384468,0.807766244,0.615532488,0.000384468,0.807766244,0.615532488,0.961553249,0.807381776,1.11E-16,0.961553249,0
